AGENCY,Region,Province,PCODE,Municipality,MCODE,Barangay,Intervention_type,Planned_HH,HH_served,Target_Group,Status,Start_data,Completion_date ,Comments,updated,,Combinedlookup
People in Need (PIN),REGION VIII (EASTERN VISAYAS),LEYTE,837,0,#N/A,0,tools and tarps,0,0,tbd,Planned (unfunded),tbd,tbd,0,0,,LEYTE
People in Need (PIN),REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,0,Other,0,300,home based (non-displaced),Ongoing,26/11/2013,41345,CfW for debris clearance,0,,GUIUANEASTERN SAMAR
People in Need (PIN),REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,0,Other,0,2000,home based (non-displaced),Planned (unfunded),0,0,CfW for debris clearance,0,,GUIUANEASTERN SAMAR
People in Need (PIN),REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,0,tools and tarps,0,500,home based (non-displaced),Planned (unfunded),0,0,shelter kits without CGIs,0,,GUIUANEASTERN SAMAR
PLAN Int,REGION VII (CENTRAL VISAYAS),CEBU,722,PILAR,72236,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,PILARCEBU
PLAN Int,REGION VII (CENTRAL VISAYAS),CEBU,722,SAN FRANCISCO,72242,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,SAN FRANCISCOCEBU
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,BALANGIGA,82602,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,BALANGIGAEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,BALANGKAYAN,82603,0,tarpaulins - 1 per HH,328,0,#N/A,#N/A,0,0,0,0,,BALANGKAYANEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GIPORLOS,82608,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,GIPORLOSEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,GUIUANEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,HERNANI,82610,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,HERNANIEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,LAWAAN,82612,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,LAWAANEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,MERCEDES,82616,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,MERCEDESEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,QUINAPONDAN,82618,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,QUINAPONDANEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,SALCEDO,82619,0,tarpaulins - 1 per HH,1707,0,#N/A,#N/A,0,0,0,0,,SALCEDOEASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,0,#N/A,0,tarpaulins - 1 per HH,20850,0,#N/A,Planned (funded),0,0,0,0,,EASTERN SAMAR
PLAN Int,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),860,MARABUT,86010,0,construction materials,0,0,#N/A,#N/A,0,0,0,0,,MARABUTSAMAR (WESTERN SAMAR)
PLAN Int,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),860,BASEY,86002,0,construction materials,0,0,#N/A,#N/A,0,0,0,0,,BASEYSAMAR (WESTERN SAMAR)
PLAN Int,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),860,DARAM,86006,0,construction materials,0,0,#N/A,#N/A,0,0,0,0,,DARAMSAMAR (WESTERN SAMAR)
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,TOLOSA,83749,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,TOLOSALEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,DULAG,83718,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,DULAGLEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,BURAUEN,83710,Town,Other,0,994,#N/A,#N/A,0,0,0,0,,BURAUENLEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,JULITA,83725,"San Andres, Bonaficio, San Pablo, Inawangun, Cuyae",Other,0,591,#N/A,#N/A,0,0,0,0,,JULITALEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,LA PAZ,83728,Town,Other,0,476,#N/A,#N/A,0,0,0,0,,LA PAZLEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,DAGAMILEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,TANAUANLEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,PALO,83739,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,PALOLEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,MAYORGALEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,MACARTHUR,83730,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,MACARTHURLEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,JAVIER (BUGHO),83724,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,JAVIER (BUGHO)LEYTE
PLAN Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,0,#N/A,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
Plan Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,CITY OF BAYBAY,83708,0,Other,0,0,#N/A,#N/A,0,0,0,0,,CITY OF BAYBAYLEYTE
Plan Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,CITY OF BAYBAY,83708,0,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,CITY OF BAYBAYLEYTE
Plan Int,REGION VIII (EASTERN VISAYAS),LEYTE,837,CITY OF BAYBAY,83708,0,NFI - household kits,0,0,#N/A,#N/A,0,0,0,0,,CITY OF BAYBAYLEYTE
PLAN Int,0,0,#N/A,0,#N/A,0,tarpaulins - 1 per HH,6000,0,#N/A,Pipeline,0,0,0,0,,
PLAN Int,0,0,#N/A,0,#N/A,0,tarpaulins - 1 per HH,6000,0,#N/A,Pipeline,0,0,0,0,,
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,PANITAN,61910,Balatucan,tarpaulins - 1 per HH,0,80,"""most in need""",#N/A,41597,41597,0,41613,,PANITANCAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,IVISAN,61905,Cudian,tarpaulins - 1 per HH,0,120,"""most in need""",#N/A,41597,41962,0,41613,,IVISANCAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,PONTEVEDRA,61912,Bantique,tarpaulins - 1 per HH,0,180,"""most in need""",#N/A,41601,41966,0,41613,,PONTEVEDRACAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,MA-AYON,61907,Tuburan,tarpaulins - 1 per HH,0,200,"""most in need""",#N/A,41601,41966,0,41613,,MA-AYONCAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,MA-AYON,61907,Bongbongan,tarpaulins - 1 per HH,0,335,"""most in need""",#N/A,41601,41966,0,41613,,MA-AYONCAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,IVISAN,61905,Cudian,tarpaulins - 1 per HH,0,100,"""most in need""",#N/A,41605,41970,0,41613,,IVISANCAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,PONTEVEDRA,61912,Intongcan,tarpaulins - 1 per HH,0,45,"""most in need""",#N/A,41605,41970,0,41613,,PONTEVEDRACAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,DAO,61902,Agtanguay,tarpaulins - 1 per HH,0,200,"""most in need""",#N/A,41605,41970,0,41613,,DAOCAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,SIGMA,61916,Marubrulo (SITU not Barangay),tarpaulins - 1 per HH,0,255,"""most in need""",#N/A,41605,41970,0,41613,,SIGMACAPIZ
PRAY,REGION VI (WESTERN VISAYAS),CAPIZ,619,PANAY,61909,0,#N/A,0,0,#N/A,Planned (funded),0,0,0,41609,,PANAYCAPIZ
PRCS,0,0,#N/A,0,#N/A,0,Other,3000,0,#N/A,Pipeline,0,0,0,0,,
PRCS,REGION VI (WESTERN VISAYAS),ILOILO,630,ESTANCIA,63019,Botongan / CAMP,Other,1000,0,#N/A,Planned (unfunded),41601,0,0,0,,ESTANCIAILOILO
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,ROXAS CITY (CAPITAL),#N/A,Dinginan,tools and tarps,645,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,ROXAS CITY (CAPITAL)CAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,ROXAS CITY (CAPITAL),#N/A,Bago,tools and tarps,310,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,ROXAS CITY (CAPITAL)CAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,ROXAS CITY (CAPITAL),#N/A,Bolo,tools and tarps,866,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,ROXAS CITY (CAPITAL)CAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,ROXAS CITY (CAPITAL),#N/A,Dayao,tools and tarps,348,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,ROXAS CITY (CAPITAL)CAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Sagrada Fam,tools and tarps,530,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Dacuton,tools and tarps,791,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Calapawan,tools and tarps,220,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Malonoy,tools and tarps,228,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Bungsuan,tools and tarps,1103,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Traciano,tools and tarps,259,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Sibariwan,tools and tarps,403,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,DUMARAO,61904,Gibato,tools and tarps,592,0,#N/A,Pipeline,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,DUMARAOCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),CAPIZ,619,TAPAZ,61917,Rohas Otcho and upland Barangays,tools and tarps,5000,0,#N/A,#N/A,0,0,"Hygiene kit, jerry cans, mats,1x tarp (6x4m), +toolkits",0,,TAPAZCAPIZ
PRCS,REGION VI (WESTERN VISAYAS),ILOILO,630,ESTANCIA,63019,Botongan: CAMP,Other,1000,0,#N/A,#N/A,0,0,"500 Pesos/HH for 1,000 HH's. ",0,,ESTANCIAILOILO
PRCS,REGION VI (WESTERN VISAYAS),ILOILO,630,ESTANCIA,63019,0,construction materials,1000,0,#N/A,#N/A,0,0,"1,000 units, possibly 2,000",0,,ESTANCIAILOILO
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,0,tarpaulins - 1 per HH,1500,0,#N/A,Pipeline,41610,0,0,41620,,MAYORGALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TOLOSA,83749,Tanghas,Other,100,0,home based (non-displaced),Pipeline,41611,0,0,0,,TOLOSALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TOLOSA,83749,Imelda,tarpaulins - 1 per HH,0,186,home based (non-displaced),Complete,41607,0,0,41609,,TOLOSALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TOLOSA,83749,Poblacion,tarpaulins - 1 per HH,0,274,home based (non-displaced),Complete,41607,0,0,41609,,TOLOSALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TOLOSA,83749,Dana Brigida,tarpaulins - 1 per HH,0,506,home based (non-displaced),Complete,41607,0,0,41609,,TOLOSALEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,TANAUAN,83748,0,tarpaulins - 1 per HH,0,500,home based (non-displaced),Complete,41607,0,0,41609,,TANAUANLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,PASTRANA,83741,0,tarpaulins - 1 per HH,0,1650,home based (non-displaced),Complete,41607,0,0,41609,,PASTRANALEYTE
PRCS - British RC,0,0,#N/A,0,#N/A,0,tarpaulins - 1 per HH,10000,0,#N/A,Pipeline,0,0,0,0,,
PRCS - IFRC,REGION IV-B (MIMAROPA),PALAWAN,1753,0,#N/A,0,tarpaulins - 1 per HH,2000,0,#N/A,#N/A,0,0,0,0,,PALAWAN
PRCS - IFRC,REGION VII (CENTRAL VISAYAS),CEBU,722,0,#N/A,0,tarpaulins - 1 per HH,6077,0,#N/A,#N/A,0,0,0,0,,CEBU
PRCS - IFRC,REGION VII (CENTRAL VISAYAS),CEBU,722,MEDELLIN,72231,Poblacion,tarpaulins - 1 per HH,0,500,#N/A,Complete,41594,41594,0,0,,MEDELLINCEBU
PRCS - IFRC,REGION VII (CENTRAL VISAYAS),CEBU,722,CITY OF BOGO,72211,Anonang Norte,tarpaulins - 1 per HH,0,500,#N/A,Complete,41596,41596,0,0,,CITY OF BOGOCEBU
PRCS - IFRC,REGION VII (CENTRAL VISAYAS),CEBU,722,DAANBANTAYAN,72221,Dalingdint Tinubdan,tarpaulins - 1 per HH,0,1045,#N/A,Complete,41599,0,0,0,,DAANBANTAYANCEBU
PRCS - IFRC,REGION VII (CENTRAL VISAYAS),CEBU,722,DAANBANTAYAN,72221,Dalingdint Tinubdan,tarpaulins - 1 per HH,0,1878,#N/A,Complete,41599,0,0,0,,DAANBANTAYANCEBU
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,0,tarpaulins - 1 per HH,46270,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),BILIRAN,878,0,#N/A,0,tarpaulins - 1 per HH,2000,0,#N/A,#N/A,0,0,0,0,,BILIRAN
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Biliboy,tarpaulins - 1 per HH,0,224,#N/A,Complete,0,0,0,41613,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Bogang,tarpaulins - 1 per HH,0,222,#N/A,Complete,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Mahayahay,tarpaulins - 1 per HH,0,171,home based (non-displaced),Complete,0,21/11/2013,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Magaswe,tarpaulins - 1 per HH,0,179,home based (non-displaced),Complete,0,21/11/2013,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Boroc,tarpaulins - 1 per HH,0,606,home based (non-displaced),Complete,0,22/11/2013,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Nueva Vista,tarpaulins - 1 per HH,0,328,#N/A,Complete,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Cabaon-an,tarpaulins - 1 per HH,0,120,#N/A,Complete,0,41602,0,41613,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Bayog,tarpaulins - 1 per HH,0,269,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Can-untog,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Curva,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Danao,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Don Potenciano Larrazabal,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Esperansa,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Gaas,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Hugpa,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Leondoni,tarpaulins - 1 per HH,302,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Liloan,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Macabug,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Mahayag,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Manlilinao,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Margen,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Mas-in,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Monterico,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Nueva Sociedad,tarpaulins - 1 per HH,294,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Patag,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,"Quezon, Jr.",tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,San Antonio,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,San Vicente,tarpaulins - 1 per HH,0,0,#N/A,#N/A,0,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,CABLINGTAN,tarpaulins - 1 per HH,0,0,#N/A,#N/A,41606,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,SABANG BAO,tarpaulins - 1 per HH,0,0,#N/A,#N/A,41607,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,CONCEPTION,tarpaulins - 1 per HH,0,0,#N/A,#N/A,41608,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,GUINTIGUIAN,tarpaulins - 1 per HH,0,526,#N/A,#N/A,41609,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,EVACUATION CENTER,tarpaulins - 1 per HH,0,170,#N/A,#N/A,41609,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,EVACUATION CENTER,NFI - kitchen sets,0,170,#N/A,#N/A,41609,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,RM TAN,tarpaulins - 1 per HH,0,480,#N/A,#N/A,40514,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,RM TAN,NFI - kitchen sets,0,480,#N/A,#N/A,40514,0,0,0,,ORMOC CITYLEYTE
PRCS - IFRC,REGION VI (WESTERN VISAYAS),ILOILO,630,CONCEPCION,63015,Baguiran Island FURTHEREST ISLAND EAST OF MAINLAND,tools and tarps,0,0,#N/A,Planned (unfunded),TBA,TBA,waiting on needs assessment,0,,CONCEPCIONILOILO
PRCS - IFRC,REGION VI (WESTERN VISAYAS),CAPIZ,619,ROXAS CITY (CAPITAL),#N/A,0,NFI - household kits,3000,0,#N/A,Planned (unfunded),41607, ,0,0,,ROXAS CITY (CAPITAL)CAPIZ
PRCS - IFRC,REGION VI (WESTERN VISAYAS),ILOILO,630,0,#N/A,0,tarpaulins - 1 per HH,11000,0,#N/A,#N/A,0,0,0,0,,ILOILO
PRCS - IFRC,REGION VI (WESTERN VISAYAS),AKLAN,604,0,#N/A,0,tarpaulins - 1 per HH,8000,0,#N/A,#N/A,0,0,0,0,,AKLAN
PRCS - IFRC,REGION VI (WESTERN VISAYAS),ANTIQUE,606,0,#N/A,0,tarpaulins - 1 per HH,5000,0,#N/A,#N/A,0,0,0,0,,ANTIQUE
PRCS - IFRC,REGION VI (WESTERN VISAYAS),CAPIZ,619,PILAR,61911,Botongan: CAMP,Other,50,0,#N/A,#N/A,41607,0,delivered to town hall,41609,,PILARCAPIZ
PRCS - IFRC,REGION VI (WESTERN VISAYAS),0,#N/A,0,#N/A,0,Other,0,0,#N/A,#N/A,0,0,0,41609,,
PRCS - IFRC,REGION VI (WESTERN VISAYAS),ILOILO,630,CARLES,63014,Guincicgan,tools and tarps,614,0,#N/A,#N/A,41605,0,toolkits may be 1 per 5 families - TBD,41609,,CARLESILOILO
PRCS - IFRC,REGION VI (WESTERN VISAYAS),ILOILO,630,CARLES,63014,Baraspos,tools and tarps,670,0,#N/A,#N/A,41605,0,toolkits may be 1 per 5 families - TBD,41609,,CARLESILOILO
PRCS - IFRC,REGION VI (WESTERN VISAYAS),ILOILO,630,CARLES,63014,Pancal,tools and tarps,1229,0,#N/A,#N/A,41605,0,toolkits may be 1 per 5 families - TBD,41609,,CARLESILOILO
PRCS - IFRC,REGION VI (WESTERN VISAYAS),AKLAN,604,0,#N/A,0,#N/A,0,0,#N/A,#N/A,0,0,0,41609,,AKLAN
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,MADRIDEJOS,72228,Bantayan ,tools and tarps,1000,0,#N/A,Planned (unfunded),41599,0,0,0,,MADRIDEJOSCEBU
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,MADRIDEJOS,72228,Santa Fe,tools and tarps,1000,0,#N/A,Planned (unfunded),41601,0,0,0,,MADRIDEJOSCEBU
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,0,#N/A,0,Other,1000,0,#N/A,Planned (unfunded),41603,0,0,0,,CEBU
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,0,#N/A,0,construction materials,14000,0,#N/A,Planned (unfunded),41603,0,0,0,,CEBU
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,MADRIDEJOS,72228,0,tools and tarps,300,0,#N/A,Planned (unfunded),41603,0,0,0,,MADRIDEJOSCEBU
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,SANTA FE,72244,0,tools and tarps,200,0,#N/A,Planned (unfunded),41603,0,0,0,,SANTA FECEBU
PRCS - Swiss RC,REGION VII (CENTRAL VISAYAS),CEBU,722,BANTAYAN,72209,0,tools and tarps,500,0,#N/A,Planned (unfunded),41603,0,0,0,,BANTAYANCEBU
PRCS - Turkish RC,0,0,#N/A,0,#N/A,0,Other,550,0,#N/A,Pipeline,0,0,0,0,,
PRCS - Turkish RC,0,0,#N/A,0,#N/A,0,NFI - household kits,5125,0,#N/A,Pipeline,0,0,0,0,,
